ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,CountValue,DOI
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/7/1902,12/13/1902,17,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/14/1902,12/20/1902,14,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/21/1902,12/27/1902,14,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/28/1902,1/3/1903,10,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/4/1903,1/10/1903,14,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/11/1903,1/17/1903,19,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/18/1903,1/24/1903,35,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/25/1903,1/31/1903,30,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/1/1903,2/7/1903,23,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/8/1903,2/14/1903,21,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/15/1903,2/21/1903,27,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/22/1903,2/28/1903,22,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/1/1903,3/7/1903,21,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/8/1903,3/14/1903,38,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/15/1903,3/21/1903,27,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/22/1903,3/28/1903,41,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/29/1903,4/4/1903,21,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/5/1903,4/11/1903,17,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/12/1903,4/18/1903,26,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/19/1903,4/25/1903,18,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/26/1903,5/2/1903,25,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/3/1903,5/9/1903,25,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/10/1903,5/16/1903,27,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/17/1903,5/23/1903,31,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/24/1903,5/30/1903,27,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/31/1903,6/6/1903,26,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/7/1903,6/13/1903,21,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/14/1903,6/20/1903,25,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/21/1903,6/27/1903,20,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/27/1903,7/3/1903,20,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/5/1903,7/11/1903,17,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/12/1903,7/18/1903,19,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/4/1903,10/10/1903,9,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/11/1903,10/17/1903,9,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/18/1903,10/24/1903,5,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/25/1903,10/31/1903,11,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/1/1903,11/7/1903,12,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/8/1903,11/14/1903,7,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/15/1903,11/21/1903,11,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/22/1903,11/28/1903,9,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/29/1903,12/5/1903,10,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/6/1903,12/12/1903,12,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/13/1903,12/19/1903,12,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/20/1903,12/26/1903,10,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/27/1903,1/2/1904,20,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/3/1904,1/9/1904,22,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/10/1904,1/16/1904,13,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/17/1904,1/23/1904,9,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/24/1904,1/30/1904,10,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/31/1904,2/6/1904,13,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/7/1904,2/13/1904,12,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/14/1904,2/20/1904,12,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/21/1904,2/27/1904,23,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/28/1904,3/5/1904,19,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/6/1904,3/12/1904,25,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/13/1904,3/19/1904,21,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/20/1904,3/26/1904,17,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/27/1904,4/2/1904,24,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/3/1904,4/9/1904,30,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/17/1904,4/23/1904,14,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/24/1904,4/30/1904,45,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/1/1904,5/7/1904,38,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/8/1904,5/14/1904,25,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/15/1904,5/21/1904,30,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/22/1904,5/28/1904,22,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/29/1904,6/4/1904,19,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/5/1904,6/11/1904,16,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/12/1904,6/18/1904,7,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,6/26/1904,7/2/1904,11,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/3/1904,7/9/1904,7,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/10/1904,7/16/1904,10,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/17/1904,7/23/1904,11,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/24/1904,7/30/1904,9,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,7/31/1904,8/6/1904,5,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/7/1904,8/13/1904,11,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/14/1904,8/20/1904,11,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/21/1904,8/27/1904,8,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,8/28/1904,9/3/1904,10,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,9/4/1904,9/10/1904,14,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,9/11/1904,9/17/1904,15,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,9/18/1904,9/24/1904,16,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,9/25/1904,10/1/1904,7,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/2/1904,10/8/1904,5,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/9/1904,10/15/1904,11,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/16/1904,10/22/1904,10,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/23/1904,10/29/1904,7,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,10/30/1904,11/5/1904,3,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/6/1904,11/12/1904,3,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/13/1904,11/19/1904,8,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/19/1904,11/25/1904,7,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,11/27/1904,12/3/1904,8,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/4/1904,12/10/1904,7,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/11/1904,12/17/1904,9,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/18/1904,12/24/1904,8,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,12/25/1904,12/31/1904,11,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/1/1905,1/7/1905,8,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/8/1905,1/14/1905,13,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/15/1905,1/21/1905,12,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/22/1905,1/28/1905,11,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,1/30/1905,2/5/1905,7,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/5/1905,2/11/1905,8,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/12/1905,2/18/1905,13,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/19/1905,2/25/1905,10,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,2/26/1905,3/4/1905,11,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/5/1905,3/11/1905,12,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/12/1905,3/18/1905,19,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,3/19/1905,3/25/1905,17,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/2/1905,4/8/1905,23,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/9/1905,4/15/1905,21,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/16/1905,4/22/1905,19,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,4/23/1905,4/29/1905,20,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/7/1905,5/13/1905,23,10.25337/T7/ptycho.v2.0/US.4834000
Typhoid fever,4834000,Salmonella enterica subsp. enterica serovar Typhi,90370,1,US,PENNSYLVANIA,US-PA,PHILADELPHIA COUNTY,PHILADELPHIA,5/21/1905,5/27/1905,13,10.25337/T7/ptycho.v2.0/US.4834000
